Date,binancecoin,ftx-token,okb,huobi-token,gatechain-token,kucoin-shares
2020/10/23 0:00,30.56860047,3.881382838,4.819849396,4.539153651,0.511034035,0.913465947
2020/10/24 0:00,30.59948341,3.882698536,4.495319047,4.489871096,0.508447839,0.907203921
2020/10/25 0:00,30.55520056,3.93842582,4.582721389,4.499126244,0.510078826,0.902197977
2020/10/26 0:00,30.06835599,3.882830968,4.616118278,4.429035835,0.506924589,0.883169269
2020/10/27 0:00,31.11116017,3.929934914,4.646981581,4.413466059,0.498159825,0.855892746
2020/10/28 0:00,31.58005215,4.023616346,4.670601359,4.313975826,0.490520009,0.848547684
2020/10/29 0:00,30.38316468,3.757203455,4.609549071,4.226726493,0.479739058,0.853234125
2020/10/30 0:00,29.82193854,3.853577009,4.628214273,4.262942069,0.478352506,0.858315057
2020/10/31 0:00,28.49748123,3.734192053,4.450321908,4.088465327,0.45764039,0.847464698
2020/11/1 0:00,28.38586753,3.696347082,4.471467306,4.232315634,0.46143184,0.854432134
2020/11/2 0:00,28.38320709,3.628568625,4.546669455,4.150394603,0.452666568,0.851389208
2020/11/3 0:00,27.90151043,3.501548619,4.375854736,3.81354787,0.430731348,0.840122687
2020/11/4 0:00,26.86032739,3.470223853,4.18584373,3.6482034,0.416776977,0.831189068
2020/11/5 0:00,26.85036419,3.385020235,4.284190431,3.542426988,0.40581072,0.831715333
2020/11/6 0:00,27.66041204,3.52802141,4.478611544,3.60896766,0.417140535,0.85858529
2020/11/7 0:00,28.93131248,3.626986879,4.643716594,3.815804159,0.432548604,0.843132513
2020/11/8 0:00,27.69490216,3.42022043,4.669049463,3.713742283,0.413912737,0.834377641
2020/11/9 0:00,28.27283238,3.548621577,4.679751287,3.776494236,0.416571711,0.83903176
2020/11/10 0:00,27.97764626,3.539761655,4.606653943,3.74709112,0.418195913,0.837360327
2020/11/11 0:00,28.15111181,3.653328469,4.633908832,3.658845819,0.423841956,0.843541542
2020/11/12 0:00,27.9390485,3.683805943,4.760059038,3.650838219,0.429856597,0.848325017
2020/11/13 0:00,27.54431384,3.690241708,4.836624457,3.623773496,0.424788862,0.84177334
2020/11/14 0:00,28.192835,3.738947257,4.840768598,3.637242565,0.426374582,0.844875627
2020/11/15 0:00,27.95381965,3.666487181,4.715224033,3.617975624,0.421558182,0.840020403
2020/11/16 0:00,27.60159012,3.590919224,4.659293751,3.628032543,0.419460221,0.825120878
2020/11/17 0:00,28.0222738,3.683930284,4.632958739,3.535729001,0.418271896,0.813607158
2020/11/18 0:00,28.4969233,3.840551443,4.80081434,3.689179506,0.431418675,0.799736651
2020/11/19 0:00,28.06926569,3.796417134,5.388666741,3.816110277,0.426425037,0.76106369
2020/11/20 0:00,28.04644218,3.754654528,5.685293964,4.134687031,0.44714934,0.771272401
2020/11/21 0:00,28.85111468,3.947732748,5.897723062,4.298647787,0.456632728,0.818863216
2020/11/22 0:00,30.45155541,4.048350517,5.957166866,4.323469462,0.467923015,0.827754519
2020/11/23 0:00,29.97730228,4.090663165,6.292570161,4.238668916,0.459068665,0.801522778
2020/11/24 0:00,30.89436318,4.224281183,6.193392582,4.243252891,0.472321731,0.839378849
2020/11/25 0:00,33.74014405,4.355492527,6.038515319,4.423307036,0.479012103,0.8374712
2020/11/26 0:00,31.38573384,4.15238762,5.740907707,4.150967791,0.466368887,0.823992108
2020/11/27 0:00,28.18373676,3.917637183,5.397758702,4.069472558,0.453827316,0.782978553
2020/11/28 0:00,28.48812096,3.985702714,5.208889283,4.062550598,0.459853318,0.804632876
2020/11/29 0:00,29.11177305,4.109910677,5.254900735,4.109305084,0.461840428,0.805189103
2020/11/30 0:00,30.11208296,4.28856946,5.34595389,4.055323317,0.462908152,0.801310077
2020/12/1 0:00,31.2449532,4.656156781,5.500717777,4.129787782,0.472570755,0.820693262
2020/12/2 0:00,30.13356224,4.504909533,5.227687439,4.002125309,0.454814082,0.829669948
2020/12/3 0:00,30.28595059,4.516689691,5.384893492,4.007747799,0.455513341,0.843698203
2020/12/4 0:00,30.65172126,4.590050557,5.255270822,3.977824562,0.461698124,0.835653
2020/12/5 0:00,29.1551304,4.356941615,5.083702446,3.880320762,0.450148244,0.820191165
2020/12/6 0:00,29.72324892,4.484420935,5.131033847,3.910874334,0.448194402,0.825797659
2020/12/7 0:00,29.48625441,4.519364191,5.085573867,3.904610364,0.447939939,0.821495402
2020/12/8 0:00,29.35491476,4.475136711,5.316777681,3.927445223,0.446383732,0.814354579
2020/12/9 0:00,27.66785174,4.211740637,5.254169626,4.099100205,0.445671962,0.786303186
2020/12/10 0:00,28.19581064,4.310420901,5.250553944,4.086178666,0.443732578,0.785727623
2020/12/11 0:00,27.69850463,4.225078874,5.208197565,3.993227334,0.440978883,0.780301107
2020/12/12 0:00,27.3861504,4.115257835,5.524978774,3.959270319,0.436245521,0.776228076
2020/12/13 0:00,28.15946696,4.259014797,5.521836162,3.991516623,0.437397553,0.801139267
2020/12/14 0:00,29.05045589,4.458487187,5.628006585,3.979456781,0.441406101,0.809435468
2020/12/15 0:00,29.97013337,4.54001947,5.595980887,3.924698553,0.440706864,0.788724519
2020/12/16 0:00,29.52575816,4.636014278,5.750756731,3.906491483,0.436426415,0.791184161
2020/12/17 0:00,30.44725203,4.864630729,5.802192998,4.047762158,0.453087736,0.813714
2020/12/18 0:00,30.151923,4.867648588,5.812214744,4.020441516,0.447427345,0.796263999
2020/12/19 0:00,30.95368057,4.921767437,6.032690748,4.046087235,0.452393934,0.796361875
2020/12/20 0:00,33.28571226,5.049107487,6.053027354,4.281890281,0.45748883,0.793062895
2020/12/21 0:00,34.18992897,4.975929271,5.983153488,4.083588207,0.454953566,0.789885914
2020/12/22 0:00,32.30313974,4.81656838,5.626983311,4.042857534,0.444046405,0.766227863
2020/12/23 0:00,33.50989058,4.959019093,6.088814281,4.119813724,0.451055823,0.769057716
2020/12/24 0:00,31.29801713,4.748510156,5.958269416,3.923223668,0.426102021,0.71292941
2020/12/25 0:00,32.49695051,4.871471166,6.063007435,3.986340382,0.440281849,0.736379692
2020/12/26 0:00,33.15766053,4.927369148,6.173871936,4.039576396,0.435355607,0.727177878
2020/12/27 0:00,33.51240177,5.070267453,6.107530316,3.998962879,0.442347406,0.700501719
2020/12/28 0:00,33.49744382,5.146788594,6.541405913,4.012295658,0.431058435,0.6782794
2020/12/29 0:00,35.91606908,5.407611547,7.527346721,4.229529088,0.438360955,0.692911573
2020/12/30 0:00,38.83756963,5.623470479,7.627286704,4.334326392,0.454749972,0.719688704
2020/12/31 0:00,38.15092697,5.755524586,7.633909648,4.321986277,0.450857772,0.709643361
2021/1/1 0:00,37.39459109,5.77465098,7.789993802,4.379403823,0.455804667,0.694783251
2021/1/2 0:00,37.90708019,5.817689622,9.213769005,5.195622528,0.51865259,0.68832761
2021/1/3 0:00,38.34078277,6.200038165,8.313005516,4.851877218,0.510980386,0.680304432
2021/1/4 0:00,41.07383346,6.91940824,7.528337657,4.898865168,0.501360867,0.70673112
2021/1/5 0:00,39.96291376,7.347573209,7.049350972,4.742710156,0.473353072,0.812723328
2021/1/6 0:00,41.70002777,8.666591954,7.520892681,4.8348617,0.502055275,0.843137036
2021/1/7 0:00,42.18286284,9.374884943,7.453555243,5.028004276,0.512636165,0.899520418
2021/1/8 0:00,43.39950366,9.580697416,7.465504624,5.04621862,0.510737544,0.988203112
2021/1/9 0:00,42.4666801,9.397323421,7.170432474,4.927368011,0.495008315,1.025630956
2021/1/10 0:00,44.00947186,9.577311532,7.28831116,5.222863533,0.49839753,1.240819206
2021/1/11 0:00,42.58410099,9.308648498,7.049403377,5.577654933,0.503711676,1.177789702
2021/1/12 0:00,38.45392552,8.614865553,6.354542659,4.81014401,0.466345142,1.085168792
2021/1/13 0:00,38.1142722,8.391035106,6.365618664,4.680814881,0.467178564,1.135020082
2021/1/14 0:00,40.22565374,9.205980392,6.45686413,4.944890439,0.490314858,1.188373352
2021/1/15 0:00,41.76107527,9.625141589,6.198829722,4.996568213,0.498084167,1.163928222
2021/1/16 0:00,41.00211348,9.185763845,5.870123919,5.093204406,0.499018446,1.153719174
2021/1/17 0:00,43.22802604,9.459722823,6.079592651,5.174696366,0.496405366,1.186134525
2021/1/18 0:00,45.61128938,9.982185003,6.285610168,5.340020311,0.502420316,1.15992351
2021/1/19 0:00,45.26255346,10.69117586,6.576233993,5.785164865,0.50628685,1.158914625
2021/1/20 0:00,42.9091445,10.66715749,6.115189517,5.844593535,0.520092751,1.20105395
2021/1/21 0:00,42.51666064,10.49124552,6.413489559,5.778594595,0.505443295,1.157233555
2021/1/22 0:00,38.76373901,8.86494808,5.951630115,5.184250008,0.484203628,1.051071676
2021/1/23 0:00,40.76713001,9.875072139,5.942267371,5.438717207,0.500722439,1.088312768
2021/1/24 0:00,40.77664236,9.726573284,5.895345006,5.77113662,0.51339901,1.17143387
2021/1/25 0:00,41.84754637,10.32586825,5.900859376,5.764046727,0.502678161,1.154994558
2021/1/26 0:00,41.43889067,9.79261439,5.810738784,5.707855866,0.509941503,1.186511871
2021/1/27 0:00,41.53699697,10.22694712,5.603544908,5.678981581,0.510862496,1.164399193
2021/1/28 0:00,41.06200611,9.590080322,5.285503997,5.487974624,0.520422479,1.135710553
2021/1/29 0:00,42.39337275,11.57808434,5.472447759,5.903504531,0.546122516,1.171801208
2021/1/30 0:00,42.73677105,11.81125943,5.439111673,6.013120332,0.554353926,1.160652653
2021/1/31 0:00,44.61666144,11.49474856,5.393643225,6.383733977,0.557342519,1.196186707
2021/2/1 0:00,44.24836111,11.09232358,5.742372182,6.854832556,0.586148271,1.174788705
2021/2/2 0:00,51.46623653,11.85968488,5.768206219,6.789245043,0.594108142,1.196718517
2021/2/3 0:00,50.91219343,12.7588343,5.860310442,6.910535337,0.626426252,1.201255439
2021/2/4 0:00,52.31846242,13.36030392,6.215378964,7.44926079,0.619133328,1.281943926
2021/2/5 0:00,55.77362363,13.20102402,6.058211871,7.686409815,0.598690806,1.304763273
2021/2/6 0:00,68.3389566,14.82706899,6.601122178,8.145600782,0.62725558,1.406293082
2021/2/7 0:00,72.63187898,14.60198487,6.558883069,8.741420698,0.672244319,1.642415499
2021/2/8 0:00,68.25050172,14.35611565,6.26396291,8.895266322,0.723769818,1.694836468
2021/2/9 0:00,79.49801889,16.83329493,6.348655655,9.219065833,0.720336247,1.815473598
2021/2/10 0:00,107.7355338,18.84732172,8.359553708,11.87256973,0.917275009,2.114342892
2021/2/11 0:00,129.1336119,20.5210993,9.198104931,13.366998,0.908145122,2.720605633
2021/2/12 0:00,123.8054447,20.80035686,8.596624556,12.61552081,0.886506036,2.471892356
2021/2/13 0:00,136.4805215,21.09510906,9.084342548,12.96066537,0.904618212,2.556680764
2021/2/14 0:00,133.3226267,20.66830328,8.946948399,12.50246902,0.951909102,2.693358412
2021/2/15 0:00,136.6147425,20.72018957,8.753740672,12.26011365,0.947962697,2.50153478
2021/2/16 0:00,129.3750183,20.15005003,8.372242884,12.14140423,0.939398454,2.316214394
2021/2/17 0:00,129.7750466,20.90258829,8.257247006,12.05602924,0.928162631,2.221611556
2021/2/18 0:00,163.6226703,23.13315218,9.793346262,14.36164601,0.995392138,2.468207652
2021/2/19 0:00,194.5297878,26.22738267,10.62857639,15.96288867,1.155633499,2.673925852
2021/2/20 0:00,338.0661361,34.66531119,16.87126887,25.78574678,2.312193487,3.800558328
2021/2/21 0:00,257.3900908,31.77701085,13.78808766,21.04639738,2.067937524,4.389213989
2021/2/22 0:00,295.6003538,34.35239487,21.51952361,25.47146065,2.184967093,6.798033718
2021/2/23 0:00,268.3919968,33.53431853,20.20720638,22.41310648,1.843502556,5.924675306
2021/2/24 0:00,228.7243478,28.26393791,17.02385889,18.57301589,1.582537456,5.069013957
2021/2/25 0:00,255.4767184,30.14225541,18.77460727,19.6142175,1.555430734,5.38119498
2021/2/26 0:00,235.3677756,28.22482035,16.96153558,16.9227538,1.473075257,4.964866188
2021/2/27 0:00,221.9119985,27.80180043,16.40438527,15.50454671,1.352538533,4.695461417
2021/2/28 0:00,226.7268658,27.59272681,18.44467724,16.12409915,1.447718479,4.820761909
2021/3/1 0:00,209.7755561,25.89059447,15.62886236,13.68912748,1.255614774,4.14505679
2021/3/2 0:00,256.1825241,30.00539335,17.91751929,14.78270338,1.349218682,4.964511072
2021/3/3 0:00,240.9341514,29.70415507,17.0593232,14.56322712,1.386246322,4.60309851
2021/3/4 0:00,241.7597517,31.33460292,17.16441535,15.25444973,1.510335576,4.829428282
2021/3/5 0:00,230.2665091,29.60009086,17.6564215,15.80486701,1.472061365,4.549444855
2021/3/6 0:00,226.9398479,29.01645945,17.28220041,15.48367041,1.424643419,4.345447108
2021/3/7 0:00,226.6562676,29.68199858,17.02623184,15.32391671,1.472843635,4.31667303
2021/3/8 0:00,240.0619975,30.88409313,17.53100886,15.70869811,1.491809369,4.697441338
2021/3/9 0:00,240.6162241,32.08665149,16.87246107,15.63029812,1.455380562,4.615389178
2021/3/10 0:00,294.720234,37.58915434,17.91239791,17.28479983,1.624770801,5.261758629
2021/3/11 0:00,278.4013401,36.50647526,16.64661518,16.12272362,1.5199669,4.909170771
2021/3/12 0:00,288.4728386,38.44572801,16.44167906,15.87329357,1.524563309,4.891000201
2021/3/13 0:00,264.0805316,37.14243554,15.78764463,15.02364016,1.468981567,4.631161168
2021/3/14 0:00,277.1037455,40.69493794,16.07952265,15.47166362,1.524004792,5.211590339
2021/3/15 0:00,265.9740236,41.85163727,15.84292427,14.94125594,1.505199123,4.802996731
2021/3/16 0:00,253.4992924,40.48117616,14.77198493,14.6732727,1.461247797,4.649630015
2021/3/17 0:00,259.050404,40.26185778,14.82861229,14.79287136,1.554334925,4.63141884
2021/3/18 0:00,270.9234325,41.35723561,14.75592548,14.75890025,1.83229988,4.821501342
2021/3/19 0:00,262.6519957,39.86563076,14.50255015,14.57960548,1.978015181,4.758145481
2021/3/20 0:00,263.5787948,40.51966498,14.54558163,14.3180196,2.098401095,4.952643076
2021/3/21 0:00,265.2684681,40.35561225,14.4917209,14.42442231,2.090872666,4.967809736
2021/3/22 0:00,265.0540332,39.57654379,14.11584523,13.97548607,1.975465412,5.032538406
2021/3/23 0:00,256.9486489,36.88929484,13.63066767,12.92675398,1.888610722,4.934726249
2021/3/24 0:00,255.2778679,36.82629426,13.53080134,12.80359299,1.802694969,4.893567487
2021/3/25 0:00,248.3507196,34.33350315,12.85752566,12.58663339,1.782081785,4.463377098
2021/3/26 0:00,234.2370385,32.70922528,12.09794081,12.39221162,1.725661852,4.397923699
2021/3/27 0:00,254.7015843,35.7446105,12.77878287,12.87083989,1.789926596,4.966013144
2021/3/28 0:00,269.3959132,36.4823208,12.62616421,12.98263917,1.845820639,4.92067686
2021/3/29 0:00,268.6806004,36.63347101,13.53538388,13.51087257,1.849861718,4.931574667
2021/3/30 0:00,274.956856,38.7066124,14.70329597,14.51545906,1.857785626,5.112776573
2021/3/31 0:00,309.411285,40.0635714,16.29958435,15.94530001,1.979123132,5.197628122
2021/4/1 0:00,302.7451934,39.88856046,16.96006738,15.63402868,1.908899615,5.256217664
2021/4/2 0:00,335.8341853,40.6204918,17.08545966,16.68476646,2.058362384,6.546465412
2021/4/3 0:00,336.951531,41.77804751,17.47221881,16.9634231,2.140134125,7.206670455
2021/4/4 0:00,320.5387812,39.864767,15.87969502,15.71346782,2.039311947,6.387291583
2021/4/5 0:00,349.0454044,41.38960975,16.8477405,16.31352909,2.331919014,7.436775806
2021/4/6 0:00,367.4580272,43.4164937,17.64388218,16.86648171,2.515921812,9.243213513
2021/4/7 0:00,404.4605068,45.93112577,18.45125205,18.37629118,2.6141195,11.20184526
2021/4/8 0:00,377.005035,44.56179426,18.10651746,16.30728231,2.441589925,11.03648575
2021/4/9 0:00,418.1377217,48.72628689,19.17817135,17.68646977,2.625744421,13.81984819
2021/4/10 0:00,451.2108573,49.8173778,19.39007164,18.26818501,3.181245613,16.868533
2021/4/11 0:00,471.8358234,49.12035328,20.71458428,18.81300676,3.234416037,17.91618592
2021/4/12 0:00,522.9036942,51.23799533,22.09530806,20.0608795,4.254175434,18.65727283
2021/4/13 0:00,598.5534973,52.85113762,22.74462661,21.46943815,4.217755364,18.55162023
2021/4/14 0:00,553.1237144,55.49097004,21.61769349,20.50651294,3.936648655,16.44119326
2021/4/15 0:00,541.5605143,55.69259047,20.06364184,20.49165784,3.694252735,16.76591404
2021/4/16 0:00,542.999425,56.24701256,20.66376177,21.24978113,3.988764801,15.85114314
2021/4/17 0:00,510.8238324,53.38002926,18.96639362,20.44828493,3.68438402,14.13524838
2021/4/18 0:00,516.7865555,51.88658984,18.43661878,18.94521272,3.673937132,12.81388685
2021/4/19 0:00,480.4177528,50.11951411,17.62710395,17.4891982,3.351700632,13.83117352
2021/4/20 0:00,503.6477775,49.46596722,16.17757365,17.3244473,3.138212722,12.21439015
2021/4/21 0:00,580.4588712,52.34214231,17.5367496,19.17917517,3.403112855,13.27716158
2021/4/22 0:00,550.8887931,51.09389344,17.37060468,20.41499626,3.328339134,12.81527493
2021/4/23 0:00,513.6206366,49.3204188,16.71126829,18.96083608,3.273832596,11.85333751
2021/4/24 0:00,527.7805404,47.4576659,16.60146666,18.55335845,3.10983634,11.35887372
2021/4/25 0:00,499.3232744,45.58858004,16.56915432,17.3867372,3.001279863,10.82479963
2021/4/26 0:00,506.0473074,46.41495583,16.39778854,17.24630483,3.012371005,10.46066366
2021/4/27 0:00,533.5835252,50.72593177,17.47583399,18.33533264,3.410401427,13.19801409
2021/4/28 0:00,568.9669199,53.62782538,17.71315659,18.88081263,3.546932454,13.42109127
2021/4/29 0:00,562.5777798,52.88658268,17.28594498,18.53205435,3.509857938,12.99974299
2021/4/30 0:00,599.8789118,52.46984784,19.9459119,21.3927653,3.781296488,13.4978539
2021/5/1 0:00,624.5765352,54.89090097,21.31350241,23.85043255,4.481748969,14.50372131
2021/5/2 0:00,619.0308894,55.4816638,33.86682703,28.35442186,4.77785689,15.17549343
2021/5/3 0:00,622.5877666,54.97609419,41.58619545,27.34630605,4.806370318,14.90752131
2021/5/4 0:00,675.0989738,57.85123278,39.63170724,27.08558615,4.933184099,15.77573434
2021/5/5 0:00,608.6328979,53.88221063,36.70848296,23.95819618,5.298508023,13.82946259
2021/5/6 0:00,651.8302379,58.47404186,37.39606958,25.19538192,6.993400222,14.70165856
2021/5/7 0:00,635.5432986,57.94647553,32.74889226,23.79433673,6.788284169,14.0801997
2021/5/8 0:00,625.0943959,58.59467976,33.1037656,26.28285994,6.482758797,12.86836102
2021/5/9 0:00,645.0585762,61.2916411,32.19049414,26.03779798,6.585841935,12.70333772
2021/5/10 0:00,661.8917093,60.9088643,32.75286315,27.80323939,7.843984972,13.28173525
2021/5/11 0:00,634.589453,59.17688819,32.52794988,29.0289426,8.284495239,11.89156984
2021/5/12 0:00,672.6378252,61.4847775,34.5009476,33.80289027,9.745131797,13.22320831
2021/5/13 0:00,602.4357875,58.26308847,33.51730759,35.00110513,11.43015513,11.46622721
2021/5/14 0:00,569.7521822,54.99058199,35.03862771,33.34560992,9.553245652,11.26258659
2021/5/15 0:00,602.9050777,57.95813425,34.1712123,34.32896635,9.586102946,11.99786688
2021/5/16 0:00,563.5052998,53.39381202,32.23309345,30.68559623,7.904784397,11.40603009
2021/5/17 0:00,563.8787106,54.05373555,30.72760781,29.31987601,8.188255604,11.11269287
2021/5/18 0:00,513.8795216,50.17212395,27.42778488,28.35559607,7.363614955,10.21829164
2021/5/19 0:00,510.0773652,50.95144045,27.04326935,27.96796214,7.176524263,10.50954897
2021/5/20 0:00,347.4463661,37.22528609,17.91558416,21.08908735,5.048878067,6.519532866
2021/5/21 0:00,390.4055489,40.71913431,21.03010643,23.86236009,6.116515731,8.135761439
2021/5/22 0:00,322.2867463,35.93562544,14.39119383,17.08565264,5.152278018,6.963931811
2021/5/23 0:00,301.270199,33.32586005,13.60183601,14.9728577,4.634521409,7.013666088
2021/5/24 0:00,261.2622534,27.11330058,12.27589699,12.75488274,4.007523166,5.971592425
2021/5/25 0:00,343.5153239,33.29670177,15.21068896,16.4457675,4.868057896,7.231710465
2021/5/26 0:00,342.9612065,33.06696119,14.45916393,16.82607338,4.71443301,6.92703762
2021/5/27 0:00,378.0723879,36.67883503,14.83698875,17.039622,5.171976403,7.521090169
2021/5/28 0:00,367.2922865,35.88636859,14.45808654,16.13034565,4.834310134,7.625016821
2021/5/29 0:00,330.4736453,32.30626582,13.27056278,14.6759764,4.309478742,6.749624804
2021/5/30 0:00,305.8489751,30.35712611,13.00406049,14.92780845,4.263758448,6.504397327
2021/5/31 0:00,325.5740271,31.44093211,13.16160974,14.66928117,4.365842415,6.876639364
2021/6/1 0:00,353.0811759,34.07179241,13.7292155,15.42167446,4.521448147,7.550366994
2021/6/2 0:00,361.6656548,33.77184073,13.43476251,15.73533742,4.494926067,7.403079548
2021/6/3 0:00,402.6103888,34.97762946,17.83494848,17.02594204,4.771259096,8.277244611
2021/6/4 0:00,428.9300106,36.57473544,18.04206847,17.26483576,5.099481069,9.577947116
2021/6/5 0:00,392.2808832,34.72455064,16.21271539,16.05113514,4.785552676,8.614150899
2021/6/6 0:00,388.3301908,33.38127126,16.22108628,15.76302132,4.709873845,8.264823244
2021/6/7 0:00,392.0265012,33.83810304,16.2303742,15.42877491,4.730835773,8.559393722
2021/6/8 0:00,356.2614147,31.68545513,14.67998855,14.5631149,4.36196632,7.813049871
2021/6/9 0:00,353.7624005,31.16428052,14.37331331,13.87453285,4.082374115,8.097938901
2021/6/10 0:00,376.1873671,33.70438531,14.83294484,14.52026093,4.270542712,8.503750907
2021/6/11 0:00,352.3918786,32.60708712,14.28677608,14.45667117,4.043916631,8.101125367
2021/6/12 0:00,346.0770263,31.53208073,13.90592334,13.69303658,3.959706044,7.946166769
2021/6/13 0:00,345.0457267,30.71309434,13.22219942,13.06495759,3.846670223,8.016339383
2021/6/14 0:00,365.2476466,32.93744884,13.95743018,13.78706527,4.035339483,8.673912006
2021/6/15 0:00,371.0042376,34.150097,14.6979873,14.7853867,4.172661519,8.69922293
2021/6/16 0:00,369.0197344,33.96406251,14.6675559,14.31195615,4.103094838,8.788594333
2021/6/17 0:00,346.4393384,31.82425169,13.4414682,13.21932678,3.900102434,8.631111304
2021/6/18 0:00,353.2126444,32.16701994,13.2987482,13.11829924,3.840859465,8.903925523
2021/6/19 0:00,337.6347927,29.72081056,12.99960705,12.44544224,3.681744502,8.170593429
2021/6/20 0:00,335.0701812,29.5255801,12.5591692,12.18863253,3.627917339,8.038859686
2021/6/21 0:00,340.2281584,29.96303814,12.66287727,11.99112173,3.603911622,7.987204369
2021/6/22 0:00,274.2705569,25.17962472,10.34186315,9.434208087,2.799869107,6.279794707
2021/6/23 0:00,261.4322396,24.85476228,9.06203913,9.164099719,2.767196887,6.170740715
2021/6/24 0:00,296.1273022,26.34540624,9.91192768,10.02540776,3.065972997,6.782866842
2021/6/25 0:00,308.7936105,26.27949135,10.49208542,10.93358065,3.215875145,6.994857144
2021/6/26 0:00,284.0782308,23.58265955,9.847504475,9.95978512,2.998189862,6.637905731
2021/6/27 0:00,277.3996323,22.57165426,9.580866179,9.75689723,3.062389003,6.71009681
2021/6/28 0:00,289.224867,24.51654066,9.918825319,10.20032714,3.149274725,7.238118476
2021/6/29 0:00,291.0298353,25.53494431,10.41467309,10.41126266,3.202680609,7.252982783
2021/6/30 0:00,300.9239256,26.92734078,10.80218482,10.9011099,3.45306844,7.373939527
2021/7/1 0:00,303.7424427,27.58428848,11.01560444,10.80286725,3.499761866,7.454686762
2021/7/2 0:00,289.1924507,26.34830997,10.52254002,10.50290584,3.325805184,7.097359057
2021/7/3 0:00,288.1721729,27.36061553,10.40814741,10.44690813,3.319683938,7.207495976
2021/7/4 0:00,298.4150444,28.05224499,10.66275083,10.44183823,3.343478397,7.363075697
2021/7/5 0:00,308.2587162,27.51720638,10.7760045,10.8083799,3.397662294,7.736940617
2021/7/6 0:00,304.0232646,25.53680333,10.36129256,10.39243666,3.305214868,9.224697708
2021/7/7 0:00,320.3670298,28.71244895,10.506755,10.42974255,3.318465821,14.45749055
2021/7/8 0:00,328.2883149,29.99119074,10.54328591,10.33906984,3.307769522,13.18179906
2021/7/9 0:00,311.5331958,28.75257102,10.00397705,9.961798546,3.13930652,12.73710362
2021/7/10 0:00,318.3107569,30.35285785,9.979438269,9.734412908,3.20897744,12.76757806
2021/7/11 0:00,317.6743561,30.2407358,9.781527121,9.161040531,3.086067101,12.79726205
2021/7/12 0:00,322.2193548,30.99439738,9.877202749,9.432401243,3.119409951,13.96135234
2021/7/13 0:00,317.7586463,30.56793607,10.93897546,9.413123477,3.12952388,12.77661124
2021/7/14 0:00,308.8603139,29.60233952,10.84522759,9.250187318,3.032476284,11.28386212
2021/7/15 0:00,309.433965,28.43801425,11.18540123,9.528683336,3.021125505,11.85508665
2021/7/16 0:00,314.6362318,25.83323549,10.94188636,9.098688763,2.963325341,10.86516375
2021/7/17 0:00,302.3938695,25.51493752,10.86796726,8.757004019,2.88915384,9.687039602
2021/7/18 0:00,300.9242793,26.40576663,10.8034922,8.541424189,2.93400142,10.24149292
2021/7/19 0:00,304.2662317,26.22358701,10.89213204,8.589946145,2.930668133,10.52577537
2021/7/20 0:00,282.2370414,25.02797588,10.32299544,8.064277127,2.735475659,9.378785831
2021/7/21 0:00,266.3980944,25.93836309,10.03259857,7.56650705,2.602529366,8.473040367
2021/7/22 0:00,293.8431912,28.31180503,11.22121921,8.502570762,2.812924357,9.53253848
2021/7/23 0:00,293.8016654,28.87204766,12.95221896,8.910750332,2.819992593,9.732885273
2021/7/24 0:00,297.6400292,29.43695828,13.42371478,8.902538224,2.924433129,9.70130232
2021/7/25 0:00,301.4738995,30.22397529,14.00262898,9.243412478,2.909701628,9.886274805
2021/7/26 0:00,305.4674584,30.60018467,15.16071659,9.529881031,3.086560647,9.757954774
2021/7/27 0:00,302.9585615,29.67875883,15.83154897,9.847342598,3.067619151,9.587800074
2021/7/28 0:00,313.4962897,30.96282499,18.12465567,11.14491546,3.262037674,9.539137526
2021/7/29 0:00,313.7134833,31.87405556,17.69322963,10.73390584,3.243889931,9.50600247
2021/7/30 0:00,317.1152916,32.60774876,18.19555027,10.94581697,3.222035651,9.675494867
2021/7/31 0:00,322.7437577,35.03164301,18.737864,10.7891094,3.330020005,10.12530151
2021/8/1 0:00,334.9850285,35.47853612,19.60287397,10.93433895,3.636447439,10.28601486
2021/8/2 0:00,332.37264,34.89618437,19.35747908,10.75302589,3.611235011,10.03872909
2021/8/3 0:00,331.4526,35.67837082,18.77016069,10.47281561,3.65731547,9.961167563
2021/8/4 0:00,323.0998008,36.10832493,17.4755159,10.2094169,3.52870421,10.50607613
2021/8/5 0:00,334.9795053,37.7603931,18.72692775,10.59502664,3.585787145,10.41423736
2021/8/6 0:00,338.2818688,39.73664072,20.40662473,10.93100579,3.616633091,10.28027148
2021/8/7 0:00,342.2752093,41.20661881,21.35813098,11.37636175,3.856092721,10.44076465
2021/8/8 0:00,356.2190113,44.68049866,25.10121093,12.81373136,4.096464665,10.99752139
2021/8/9 0:00,341.4564973,43.38007751,22.31312075,12.1857932,3.817634722,10.34541658
2021/8/10 0:00,354.8668108,48.72115155,24.24150695,12.73251562,4.036969881,10.67822325
2021/8/11 0:00,372.7321236,48.90773861,23.90195573,13.14760238,4.406910461,11.48417259
2021/8/12 0:00,391.944453,50.60016993,23.5844651,13.7385264,4.453843805,11.53888923
2021/8/13 0:00,385.1111435,49.14277049,22.90728679,13.07765991,4.403236174,11.16132491
2021/8/14 0:00,410.2112314,50.63639271,23.30353422,13.9136149,4.792424036,11.83020249
2021/8/15 0:00,409.3239523,50.21267846,22.54931449,13.41404041,4.687848481,11.63062518
